tender_id,name_of_work,customer,inserted_time,inserted_user_id,verification_1,done
GEM_2023_B_4410339,"Desktop Computer,Laptop,Printer,Xerox Machine,All in One PC,Tv LED 43inch,Handy Camera,Fingerprint ",Revenue Department Karnataka,30-12-2023 05:21:59,GEM BOT,approved,Not Submitted
GEM_2023_B_4410482,"Audio Visual Aid Screen 55 Inch,Audio Visual Aid Screen 43 Inch,Mini Drone,Camonet 16 x 16 ft,Camon",Ministry of Defence Department of Military Affairs,30-12-2023 05:19:02,GEM BOT,rejected,New-Corrigendum
GEM_2023_B_4410861,48 Port PoE LAN switch,Home Department Bihar,30-12-2023 05:03:28,GEM BOT,rejected,New-Corrigendum
GEM_2023_B_4411232,Custom Bid for Services - Repair of CCTV,Ministry of Defence Department of Military Affairs,30-12-2023 05:18:25,GEM BOT,rejected,New-Corrigendum
GEM_2023_B_4411549,Drone Delivery Service - Healthcare; Mission planning; Weekly,Ministry of Health and Family Welfare Department of Health and Family Welfare,30-12-2023 05:19:24,GEM BOT,rejected,New-Corrigendum
GEM_2023_B_4412743,gram panchayat main Surveillance hetu Nivida Amntran,Department of Panchayati Raj,30-12-2023 05:04:48,GEM BOT,approved,Not Submitted
GEM_2023_B_4412894,HIRING OF SERVICES FOR VIDEOGRAPHY & PHOTOGRAPHY WITH 03 CAMERAS ALONG WITH TECHNICAL STAFF AND ACC,Ministry of Defence Department of Military Affairs,30-12-2023 05:25:00,GEM BOT,rejected,New-Corrigendum
GEM_2023_B_4413824,"Title1,Title2,Title3,Title4,Title5,Title6,Title7,Title8,Title9",Ministry of Education Department of School Education and Literacy,30-12-2023 13:26:29,GEM BOT,rejected,New-Corrigendum
GEM_2023_B_4414506,"Establishment of End Computing, Server Based E-Library at Central Library,LED Monitor 21.5 HD,NCump",Agriculture Education and Research Department Uttar Pradesh,31-12-2023 13:39:52,GEM BOT,approved,Not Submitted
GEM_2023_B_4414624,"Annual Maintenance Service - Desktops,  Laptops and Peripherals - Desktop PC; hp,Annual Maintenance",Ministry of Education Department of School Education and Literacy,31-12-2023 13:34:17,GEM BOT,approved,Not Submitted
GEM_2023_B_4415212,"Desktop computer i7,INTERACTIVE PANEL,LINE INTERACTIVE UPS 1 KVA OFFLINE,USB Camera,Rack 22 U",Department of Higher Education Madhya Pradesh,31-12-2023 13:40:02,GEM BOT,approved,Not Submitted
GEM_2023_B_4415484,"Advance IT Training Course in Computer Applications, Hardware & Networking",Ministry of Defence Department of Military Affairs,31-12-2023 13:18:09,GEM BOT,rejected,New-Corrigendum
GEM_2023_B_4415491,"CHANGE OVER SWITCH,POWER CONTACTOR 200 A,200A POWER CONTACTOR,MCCB 200 AMPS,MCCB 200AMPS",Ministry of Defence Department of Military Affairs,31-12-2023 13:23:46,GEM BOT,rejected,New-Corrigendum
GEM_2023_B_4415743,"Desktop computer,INTERACTIVE PANEL,LINE INTERACTIVE UPS 1 KVA OFFLINE,USB Camera,Rack 22 U",Department of Higher Education Madhya Pradesh,31-12-2023 13:39:30,GEM BOT,approved,Not Submitted
GEM_2023_B_4415866,"Desktop computer,INTERACTIVE PANEL,LINE INTERACTIVE UPS 1 KVA OFFLINE,USB Camera,Rack 22 U",Department of Higher Education Madhya Pradesh,31-12-2023 13:39:20,GEM BOT,approved,Not Submitted
GEM_2023_B_4416207,"REPLACEMENT OF PLC, ELCTRICAL PANEL, SWITCHGEAR & HMI,REPLACEMENT OF PLC, ELCTRICAL PANEL, SWITCHGE",Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,31-12-2023 13:30:08,GEM BOT,rejected,New-Corrigendum
GEM_2023_B_4416692,"PTZ Camera CP Plus 2 MP 45 x Zoom,4K NVR 8 Channel,4 TB Hard Disk,UTP Cable rolls 305 Meter Roll,PO",Ministry of Defence Department of Military Affairs,23-01-2024 13:18:50,GEM BOT,rejected,
GEM_2023_B_4417019,"DVR 4CH DAHUA 2MP,DOME 2MP HD METAL CAMERA,LED MONITOR,HARD DISK 1TB,DC TO DC ADAPTER,LAN CABLE,BNC",Ministry of Defence Department of Defence,20-01-2024 05:06:09,GEM BOT,rejected,
GEM_2023_B_4417154,Custom Bid for Services - REPAIR OF CCTV SYSTEM AND OFC NETWORK CABLE,Ministry of Defence Department of Military Affairs,09-01-2024 05:09:20,GEM BOT,rejected,Open
GEM_2023_B_4417288,"BATTERY CHARGER MH 24 NIKON,DRUM UNIT BROTHER DR 2365,LAN CARD HP 1020 PLUS,PICKUP ROLLER,LAN CARD ",Ministry of Defence Department of Military Affairs,01-01-2024 05:00:33,GEM BOT,rejected,New-Corrigendum
GEM_2023_B_4417624,"RF TYPE LEVEL SWITCH MODEL-550-I (Integral LS) SENSING PROBE, Make EIP ENVIRO LEVEL CONTROLS PVT LT",Ministry of Power Contracts and Materials,03-01-2024 05:15:53,GEM BOT,rejected,New-Corrigendum
GEM_2023_B_4417866,Installation of CCTV CAMERA,Ministry of Defence Department of Military Affairs,22-01-2024 05:04:18,GEM BOT,rejected,Open
GEM_2024_B_4418050,Custom Bid for Services - IP based CCTV cum PA System with Shared Fiber Optic and Power supply Netw,Ministry of Power NA,03-01-2024 05:17:55,GEM BOT,approved,Not Submitted
GEM_2024_B_4418118,"PTZ Camera,Bullet Camera,Dome Camera,Video Recorder,Networking switch,Rack,Outdoor Cable",Ministry of Defence Department of Defence Research & Development,02-01-2024 05:02:52,GEM BOT,approved,Not Submitted
GEM_2024_B_4418646,"Annual Maintenance Contract for Networking Devices (Version 2) - L2 Switch; CISCO,Annual Maintenanc",Ministry of Statistics and Programme Implementation Department of Statistics and Programme Implementation,02-01-2024 05:03:16,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4419626,"Hiring of Professionals for Cloud, Network and Security - Security related roles; Security Administ",Ministry of Commerce and Industry Department of Commerce,12-01-2024 05:08:30,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4419819,"WATER HEATER GEYSER,CONNECTOR PIPE,WIRE,THREE PLUG,SWITCH",Ministry of Defence Department of Military Affairs,02-01-2024 13:24:02,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4420143,Layer 2 Access Switch (V2),Ministry of Education Department of Higher Education,02-01-2024 13:30:29,GEM BOT,approved,Not Submitted
GEM_2024_B_4420336,CCTV Monitoring System,Ministry of Coal Materials Management,03-01-2024 05:17:46,GEM BOT,approved,Not Submitted
GEM_2024_B_4420438,Camera for CCTV System,Ministry of Coal Materials Management,03-01-2024 05:18:09,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4420701,"VMS SERVER,VMS CLIENT,COMPUTER,SERVER COMPUTER,WEB CAMERA,BAR CODE SCANNER,DIGITAL VISITOR IDENTY C",Ministry of Defence Department of Military Affairs,02-01-2024 05:10:16,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4420992,SITC OF SMALL CCTV SYSTEM,Panchayats and Rural Housing Department Gujarat,03-01-2024 05:17:27,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4421596,"Weather proof, Speed dome day-night PTZ, 30X,CCTV-5-50 mm varifocal industrial grade day night, wea",Ministry of Petroleum and Natural Gas CHENNAI PETROLEUM Corporation Limited,02-01-2024 13:33:39,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4422161,Unmanned Aerial Vehicle (Drone Camera) for (MHA),Ministry of Defence Department of Defence,03-01-2024 05:19:02,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4422169,Non - Modular Piano Type Domestic Electrical Switches as per IS 3854,Ministry of Power Bhakra Beas Managemet Board,03-01-2024 05:14:44,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4422221,Non - Modular Piano Type Domestic Electrical Switches as per IS 3854,Ministry of Power Bhakra Beas Managemet Board,03-01-2024 05:14:38,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4422580,Unmanned Aerial Vehicle,Ministry of Education Department of Higher Education,13-01-2024 13:54:34,GEM BOT,approved,Not Submitted
GEM_2024_B_4422658,"HUB OIL SEAL,REVERSE LIGHT SWITCH,WHEEL CYL REP KIT,BRUSH CARRIER HOLDER,TEMPERATURE GAUGE,HYDRAULI",Ministry of Defence Department of Military Affairs,03-01-2024 05:08:44,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4422694,"SWITCH SOCKET WITH MATTING PLUS 200V 3PH 400HZ 3A - ES3691B-93110 SS SOKF1,CONTROL CARD - ES3691B-K",Ministry of Defence Department of Military Affairs,17-01-2024 05:06:34,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4422920,HDMI 8 x 8 Switcher,Ministry of Railways Indian Railways,03-01-2024 05:13:45,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4423011,"Title1,Title2,Title3,Title4,Title5,Title6,Title7,Title8,Title9,Title10,Title11,Title12,Title13,Titl",Rural Development and Panchayat Raj Department Maharashtra,03-01-2024 05:21:03,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4423528,"Professional Grade 43 Inches LED Monitor,Desktop PC,L2 Switch 16 ports,6U Wall Mount Network Rack,C",Ministry of Civil Aviation Airports Authority of India (AAI),03-01-2024 05:07:24,GEM BOT,approved,Not Submitted
GEM_2024_B_4423967,Networking / Server Rack,Ministry of Civil Aviation Airports Authority of India (AAI),03-01-2024 05:07:31,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4424090,Camera for CCTV System,Ministry of Water Resources River Development and Ganga Rejuvenation NA,03-01-2024 05:18:17,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4424168,"Face Recognition Attendance Cum Access Control Machine,8 Port Network Switch with 1 number of fibre",Ministry of Defence Department of Military Affairs,12-01-2024 05:08:04,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4424276,"All in one Desktop,Off Line UPS,LASERJET PRINTER,Scanner flat bed,Fax Machine with laser All in one",Public Works Department Uttarakhand,07-01-2024 06:16:31,GEM BOT,approved,Not Submitted
GEM_2024_B_4424315,"04 Channel DVR,01 TB Surveillance hard disk,05 Amp 12 V Power supply,2.4 mp bullet camera,2.4 mp do",Ministry of Petroleum and Natural Gas NA,03-01-2024 05:05:35,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4424435,Custom Bid for Services - NETWORK BASED CCTV SYSTEM,Ministry of Finance Department of Financial Services,03-01-2024 05:07:43,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4424529,"1000005531 PRESSURE SWITCH RNG: -1-0 KG/CM2, PS/001",Ministry of Petroleum and Natural Gas Materials Department,03-01-2024 05:14:14,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4424676,Unmanned Surveillance Robot,Home Department Odisha,09-01-2024 13:19:27,GEM BOT,rejected,Open
GEM_2024_B_4424833,Mini Extension Pole Cum Tripod Cum Shooting Grip (Accessories for Action Cameras),Ministry of Home Affairs Central Armed Police Forces,03-01-2024 05:27:41,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4425368,"Indoor Active LED Screen Qty 1,Indoor PTZ Cameras Qty 3,PTZ Camera Controller with network and seri",Ministry of Agriculture and Farmers Welfare Department of Agricultural Research and Education (DARE),03-01-2024 05:06:06,GEM BOT,approved,Not Submitted
GEM_2024_B_4425470,"Auto level With all accessories,Transit Theodolite with stand with all accessories,Digital Theodoli",Labour Employment Training and Factories Department Andhra Pradesh,03-01-2024 05:27:54,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4425888,Custom Bid for Services - Comprehensive Annual Maintenance Contract of CCTV system installed at Kot,Ministry of Power NA,07-01-2024 05:33:15,GEM BOT,approved,Not Submitted
GEM_2024_B_4426177,"Trip Wired and Perimeter Detection IP Dome Cameras,Trip Wired and Perimeter Detection IP Bullet Cam",Ministry of Defence Department of Military Affairs,14-01-2024 05:09:29,GEM BOT,rejected,Open
GEM_2024_B_4426236,"CPU,UPS 3 KV,CCTV Camera,LED Screen 32 Inch,DVR with HDD 8 CH,Water Dispenser,1000 Ltr Tank,Seating",Ministry of Defence Department of Military Affairs,07-01-2024 05:31:40,GEM BOT,rejected,Open
GEM_2024_B_4426273,"Long range 300 meter night vision camera 6 MP HD camera Android control,WIFI router with 650 MBPS s",Ministry of Defence Department of Military Affairs,21-01-2024 13:28:09,GEM BOT,rejected,Open
GEM_2024_B_4426501,Unmanned Aerial Vehicle & Payload Systems for Surveillance,Ministry of Defence Department of Military Affairs,08-01-2024 13:17:16,GEM BOT,rejected,Open
GEM_2024_B_4427001,"CAMERA 1,CAMERA,CAMCORDER,CAMERA TOTAL ITEM QTY 2,CAMCORDER TOTAL ITEM QTY 1",Ministry of Home Affairs Central Armed Police Forces,07-01-2024 06:17:57,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4427114,Network Interface Card,PMO Department of Atomic Energy,13-01-2024 13:28:25,GEM BOT,rejected,Open
GEM_2024_B_4427697,"Hikvision CCTVs Camera Dome (01 Audio & Video and rest 4 video) along with installation,4 channel D",Ministry of Home Affairs Central Armed Police Forces,07-01-2024 05:47:27,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4427980,"5MP High resolution Bullet Camera,5MP High resolution Dome Camera,HDD 4TB,NVR 16 Channel 5 MP suppo",Ministry of Communications Department of Telecommunications (DOT),09-01-2024 05:35:09,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4428602,"Network analyzer,RF Signal generator,Spectrum Analyzer",Ministry of Defence Department of Defence Production,07-01-2024 05:28:15,GEM BOT,rejected,Open
GEM_2024_B_4429541,"1__THERMAL_ IMAGING CAMERA_ EG-4784-01-NBCD,2__THERMAL_IMAGING_CAMERA_IRDEFECT_ANALYSIS,3__USER MAN",Ministry of Defence Department of Defence Production,07-01-2024 06:18:13,GEM BOT,approved,Not Submitted
GEM_2024_B_4429859,High Speed Camera,Ministry of Education Department of Higher Education,07-01-2024 06:18:43,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4430151,Unmanned Aerial Vehicle & Payload Systems for Surveillance,Ministry of Railways Indian Railways,07-01-2024 05:15:00,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4430461,Custom Bid for Services - BMC of CCTV System,Ministry of Coal NLC India Limited,07-01-2024 05:39:39,GEM BOT,approved,Not Submitted
GEM_2024_B_4430780,UNDER WATER ROV (Under Water Drone),Home Department Kerala,07-01-2024 05:44:43,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4431326,"Annual Maintenance Service - Desktops,  Laptops and Peripherals - Desktop PC; hp,Annual Maintenance",Ministry of Power Grid Controller of India Limited,17-01-2024 05:25:23,GEM BOT,rejected,Open
GEM_2024_B_4431479,IP Based KVM Switch,Ministry of Power NA,09-01-2024 05:18:08,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4431601,"4 Mega Pixel Starlight Camera,4 Mega Pixel Bullet Camera,NVR 16 Channel,4 TB HDD,Cat-6 Cable 305 mt",Ministry of Defence Department of Military Affairs,07-01-2024 05:53:23,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4431611,"DVR 8 Channel,CCTV Camera,HDD 1 TB,Wire,Accessories and fitting charges",Ministry of Defence Department of Military Affairs,07-01-2024 05:35:56,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4431863,Repair and Maint of CCTV Camera and Suraveillance System,Ministry of Defence Department of Military Affairs,20-01-2024 13:19:30,GEM BOT,rejected,Open
GEM_2024_B_4432460,Custom Bid for Services - Comprehensive AMC CAMC for the CCTV Closed Circuit Television setup locat,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,21-01-2024 05:18:39,GEM BOT,rejected,
GEM_2024_B_4432506,"Camera CCTV,Camera IP based,CCTV Wire,NVR,POE Switch,Cat-6 Cable,Hard disk,PVC Channel,RJ 45 connec",Technical Education Department Haryana,07-01-2024 05:32:45,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4432555,PHOTO AND VIDEO CAMERA,Ministry of Defence Department of Military Affairs,07-01-2024 05:55:21,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4432990,Custom Bid for Services - Purchase installation and maintenance of NVR based CCTV,Ministry of Finance Department of Financial Services,07-01-2024 05:39:17,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4433146,ANNUAL MAINTENANCE SERVICE -DATA CENTER ASSETS - Network Devices; Layer-2-Access-Switch; OEM Author,Ministry of Information and Broadcasting Ministry of Information and Broadcasting,10-01-2024 05:07:35,GEM BOT,approved,Not Submitted
GEM_2024_B_4433247,Custom Bid for Services - Repair overhauling of switchboard and associated accessories,Ministry of Defence Department of Military Affairs,26-01-2024 05:27:17,GEM BOT,rejected,
GEM_2024_B_4433287,Portable Network Cable Tester,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,07-01-2024 05:23:08,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4433449,"RJ 45 Connector,Switch,Switch,24 Port Switch,CAT 6 Cable,IO Box",Home Prohibition and Excise Department Tamil Nadu,07-01-2024 13:48:07,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4434070,"Layer 2 Access Switch (V2),Layer 3 - Access Switch",Labour and Skills Department Kerala,07-01-2024 13:38:17,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4434362,"Network Switches 24 ports,Network Switches 48 ports,Cat 6 Cable for Indoor use,Wireless Access Poin",Ministry of Agriculture and Farmers Welfare Department of Agricultural Research and Education (DARE),07-01-2024 05:22:43,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4434367,"Repair of 01 x Drone Camera with SDE Specter Mini UAV Repair,Repair of 02 x Inverter Microtek with ",Ministry of Defence Department of Military Affairs,07-01-2024 05:43:56,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4434468,Multiheaded Teaching binocular microscope with five teaching heads and one camera,PMO Department of Atomic Energy,12-01-2024 05:36:28,GEM BOT,rejected,Open
GEM_2024_B_4434875,Thermal Camera with Wireless Connectivity for Android Smart Devices,Ministry of Defence Department of Military Affairs,07-01-2024 06:19:37,GEM BOT,rejected,Open
GEM_2024_B_4435252,"Camera body mirrorless and Service,Lenses for mirrorless camera with UV filter 24 200mm F4 6.3,Tele",General Administration Department Maharashtra,07-01-2024 14:00:00,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4435601,Layer 3 - Access Switch,Ministry of Labour and Employment Employees State Insuarnce Corporation,07-01-2024 13:54:06,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4435654,"IP based CCTV System for Office Establishment and Township of CMPDI RI-V, Bilaspur",Ministry of Coal Materials Management,09-01-2024 05:25:15,GEM BOT,rejected,Open
GEM_2024_B_4435897,"Computer Work Station Gfx 8 GB, 32,UPS 2.0 KVA Offline,Switch Non POE,UTP Cable,RJ 45 Connector,Col",Ministry of Defence Department of Military Affairs,21-01-2024 05:11:12,GEM BOT,rejected,
GEM_2024_B_4435934,KVM Switch,Home Prohibition and Excise Department Tamil Nadu,07-01-2024 13:48:21,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4436625,"VIDEO CAMERA FOR 24 HRS,PARISHRAMIK CAMERAMAN,FOR POLLING PARTY,CAMERA FOR OUTSIDE,02 TB HDD",Election Commission of India NA,07-01-2024 06:01:11,GEM BOT,approved,Not Submitted
GEM_2024_B_4436733,THERMAL IMAGING CAMERA_ Schedule 1_ Item_ 10_ M9406996046_ 100228855,Ministry of Power NA,09-01-2024 13:25:24,GEM BOT,approved,Not Submitted
GEM_2024_B_4437273,Annual Maintenance Contract for Networking Devices (Version 2) - As per Bid document; As per Bid do,Ministry of Communications Department of Telecommunications (DOT),23-01-2024 05:06:49,GEM BOT,approved,Not Submitted
GEM_2024_B_4437402,Network Attached Storage (NAS) Device,Ministry of Home Affairs Central Armed Police Forces,07-01-2024 05:20:12,GEM BOT,rejected,New-Corrigendum
GEM_2024_B_4437493,"AIO Desktop,Desktops,Microsoft Office,Antivirus,Normal Mono Printer,Normal Multifunction Printer,Me",Infrastructure and Industrial Development Department Uttar Pradesh,10-01-2024 05:24:45,GEM BOT,approved,Not Submitted
GEM_2024_B_4437512,"Desktop computer,Computer printer,Multifuction Device,UPS 1 KVA,L3 Switch,Online UPS 5.0 KVA,LAN Ex",Ministry of Defence Department of Military Affairs,11-01-2024 13:18:41,GEM BOT,approved,Not Submitted
GEM_2024_B_4437720,All in One USB Conference Camera for Mid Size room,Environment Forests Science and Technology Department Andhra Pradesh,14-01-2024 05:25:13,GEM BOT,rejected,Open
